uuid,name,brand,gender,price,description,primary_color,label,size,kids
4114a9c0-eea0-442c-af14-8df6c586a016,Vishudh Women Black Printed A-Line Top,Vishudh,Women,4.55,"Black printed woven A-line  top, has a tie-up neck, and three-quarter sleeves", Black,dress,XL,false
6ccb3f12-7087-4303-a522-3a76d3db8ce6,Style Quotient Women Blue Self Design Top,Style Quotient,Women,5.21,"Blue self-design woven regular  top, has a boat neck, and long sleeves",Blue,dress,L,false
3eeaf330-2460-4d7f-844f-d7254d12e587,DressBerry Women Pack of 2 Solid Shoe Liners,DressBerry,Women,3.95,Pack of 2 solid shoe liners in beige and light blueEach has an elasticated mouth and a flat toe seam,,dress,M,false
5ab0c815-c152-4726-b540-42876b23c34a,Friskers Men Blue Printed Round Neck T-shirt,Friskers,Men,7.32,"Blue printed T-shirt, has a round neck, and long sleeves",Blue,dress,XL,true
475d03c5-3317-4877-b13d-e2142b33bb70,Organic Harvest Unisex Sulphate Free Skin Lightening Face Wash 50g,Organic Harvest,Unisex,1.08,"What It Is?:Organic Harvest Sulphate Free Skin Lightening Face Wash 50gWhat It Does?:Organic Harvest Skin Lightening Face Wash is enriched with naturally driven surfactant that cleanses your skin and provides a lightened skin tone. The White Mulberry extract helps in skin whitening, brightening, shining and lightening. The NATURE certified natural plant derived actives used in this face wash have Natural Moisturizing Factors for longer moisturization.Features:Makes skin lighter and keeps it hydratedLightens the age spotsFades blemishes and dark spotsLeaves your skin feeling freshFree of Sulphate, Parabens, Mineral oil, Sulphate, Paba and Animal ingredientsSuitable for acne prone skinIngredients:Aqua, Pure Ribose, Scrubbing beads and Polyquaternium-79 in surfactant base.How To Use?:Take a small amount of the product in your palm and apply thoroughly to wet face.Work up lather.Rinse thoroughly.About the Brand: Organic Harvest is the first Indian homegrown brand which has an entire range of organic skin care, body care and hair care products that are free from any harsh chemicals, Parabens, Phthalates, mineral oil, PABA, petrolatum, paraffin or animal ingredients. The brand is an incredible concept that reflects healthy lifestyle since the products are derived from plants that have been grown without chemical fertilizers, herbicides and pesticides, making them skin friendly.",,dress,S,true
465ff2a7-d489-45c6-a97e-561ba597da54,Flying Machine Men Navy Blue Slim Fit Printed Casual Shirt,Flying Machine,Men,12.53,"Navy Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,dress,L,true
46e4c390-2154-4f6f-8c6f-e7805564d929,Kenneth Cole Women Black Solid Peep Toes,Kenneth Cole,Women,23.94,"A pair of black peep toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 yearWarranty provided by brand/manufacturer", Black,dress,M,true
835a1782-1eaf-41f3-9d5f-232161f4db53,Rajasthan Decor Set of 2 Screen Print Pillow Cover,Rajasthan Decor,Unisex,5.09,Set content: 2 pillow coversColour: Off white and red Material: 100% cottonPattern: PrintedClosure: Overlap,,dress,XS,false
7a80fe51-8dfd-4e62-a65a-b192365731fa,Flying Machine Men Blue Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,10.55,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,dress,XL,false
92f5cc49-20c0-4b60-a206-9f26e4b736a7,Nucleus Women White Analogue Watch NPSWS,Nucleus,Women,17.16,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round brass dialFeatures: Reset TimeStrap style: Steel Toned bracelet style, stainless steel strap with a button closureWater resistance: Water ResistantWarranty: 1 yearWarranty provided by brand/manufacturer", White,dress,S,true
9044c1d9-92ae-42aa-adee-4aeb468f6d5b,Vishudh Women Rust Orange Printed High-Low Top,Vishudh,Women,6.83,"Rust orange solid woven high-low top, has a tie-up neck, and long sleeves", Orange,dress,XS,true
881c62dc-a47a-444d-86b7-93a27b431f51,Evoke 1899 Mustard Yellow Flecked T-shirt,Evoke 1899,Men,15.59,"Mustard yellow T-shirt with flecked and melange effect, has a V-neck, long sleeves and knitted pattern throughout", Yellow,dress,L,true
937e2c8f-500e-44fa-b2dc-e5e769e7c5a2,Vishudh Women Red Printed Straight Palazzos,Vishudh,Women,8.39,"A pair of Red printed woven straight fit Palazzos, opaque, 2 pockets, and slip-on closure", Red,dress,S,true
4719349a-06d4-4ddf-8428-69c6cef55e46,Flying Machine Men White Printed Round Neck T-shirt,Flying Machine,Men,6.59,"White printed T-shirt, has a round neck, and short sleeves", White,dress,S,false
974964a0-77cc-47b3-a54f-57eea90bb3fe,Unravel India Brown Ceramic Cylindrical Table Top Planter,Unravel India,Unisex,7.55,Set Contents: 1 planter pot Colour: Brown Pattern: Textured Shape: Cylindrical Type: Table planter Material: Ceramic , Brown,dress,XS,false
a65dc730-f117-4a1a-8fe9-917fad90a167,Voylla Brass Plated Gold-Toned & Beige Handcrafted Circular Studs,Voylla,Women,2.75,"Gold-Toned and Beige Circular Earrings, brass-plated, and has artificial stones Secured with a post and back", Beige,dress,M,true
b2f77e73-5ae0-49ca-bb0e-aaad215bcd8f,Peter England Men Yellow Slim Fit Solid Casual Shirt,Peter England,Men,8.22,"Yellow solid casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket", Yellow,dress,XS,false
bcb839e0-9055-4760-b5a4-b7fd703b716f,Wintage Men Black Solid Woven Nehru Jacket,Wintage,Men,21.59,"Black solid woven nehru jacket, has a mandarin collar, a full button placket, sleeveless, one pocket", Black,dress,XS,false
f8aade97-3b1f-43d1-becb-9f12483fcc28,ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Jeans,ZHEIA,Women,10.57,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue,dress,XS,false
be545b93-c60d-4be6-ae3a-64efd37b7fee,ELLE Women Blue Solid Open Toe Heels,ELLE,Women,9.71,"A pair of blue solid open toe heels, has regular styling, lace-ups detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel",Blue,dress,S,true
b5c9449f-f1fe-4b81-a247-329145b6c277,Flying Machine Men White Printed Round Neck T-shirt,Flying Machine,Men,5.93,"White printed T-shirt, has a round neck, and short sleeves", White,dress,XL,false
de478f22-21f5-4992-a22a-edc084336fe8,SELECTED Black Skinny Jeans,SELECTED,Men,44.96,"A pair of black 5-pocket mid-rise jeans, has a button fly with a button closure, and a waistband with belt loops", Black,dress,XS,false
fdbc4a3c-4902-45ac-a10e-b641e3ebb0d4,Tokyo Talkies Women Maroon Embroidered Top,Tokyo Talkies,Women,8.39,"Maroon woven top with embroidered detail, has a tie-up neck, and three-quarter sleeves", Red,dress,S,false
fe69a500-595a-4152-856a-5c4e537f8507,V Dot by Van Heusen Black & Maroon Regular Fit Party Suit,V Dot,Men,65.99,"Black and maroon party suitBlack and maroon pinstriped blazer, has a peaked lapel, single-breasted with a double button closure, long sleeves, lightly padded shoulders, three pockets, a two pockets built into the attached lining, double vented back hemA pair of black and maroon pinstriped mid-rise formal trousers, has four pockets, a zip fly and button closure, a waistband with belt loops, adjustable hems", Black,dress,XL,true
f246a9eb-ac60-4ed2-b815-e7887387a96a,ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,ZHEIA,Women,10.07,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has whiskers, a button and zip closure, and waistband with belt loops",Blue,dress,L,false
cbbe7c24-9d0a-4a7b-9680-af3c0f36b51f,Shoetopia Women White Solid Heels,Shoetopia,Women,7.79,"A pair of white open toe heels, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel", White,dress,S,false
4f04a31f-6589-4fe2-8a95-a42f6a164bd9,Kazo Women Navy Blue Regular Fit Solid Casual Shirt,Kazo,Women,9.31,"Navy Blue solid casual shirt, has a spread collar, long sleeves, concealed button placket, and straight hem",Blue,hat,S,true
014b2a1b-c5a0-469b-b115-bc02b2001db5,Belle Fille Blue Tailored Jacket,Belle Fille,Women,7.67,"Blue knitted jacket, has a mock collar with button detail, a concealed full zip closure, three-quarter sleeves, two welt pockets",Blue,hat,XL,true
d1369205-6113-4de7-bcad-c40a2b776037,Soumya Maroon Single Long Door Curtain,Soumya,Unisex,12.28,Set content: Single Long Door curtainColour: MaroonPattern: Ethnic Motifs Long DoorLight blocking: RegularFitting: EyeletLining: No, Maroon,dress,XS,false
8f809fea-1f7d-4695-be36-a061bd77c170,Voylla Brass Plated Gold-Toned & White Handcrafted Geometric Studs,Voylla,Women,2.75,"Gold-Toned and White Geometric Earrings, brass-plated, and has artificial stones Secured with a post and back", White,hat,XL,true
7c28df10-5bfc-4deb-b57f-6c292f07b98b,TAYHAA White Sand Stone Face Statue,TAYHAA,Unisex,10.08,Set content: One showpiece Colour: White Size: Medium Pattern: Textured Shape: Face statue Material: Sand Stone , White,hat,M,true
50cf0bbc-5a25-4df9-94fe-3323d2b61bff,MIAH Decor Red Set Of 6 Coffee Mugs,MIAH Decor,Unisex,10.07,Set Of 6 Coffee Mugs, Red,hat,XS,false
86a3f65f-8c08-48b6-a783-0e38ffa006ef,Puma Unisex Blue Puma Turin II Sneakers,Puma,Unisex,28.79,"A pair of round-toe blue sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,hat,M,true
7bfaa9c2-d467-4627-9ff4-233075aa65d4,Eavan Women Grey Self Design Top,Eavan,Women,11.82,"Grey self-design woven regular  top, has a round neck, and three-quarter sleeves", Grey,hat,XL,false
d56b676e-1f28-4c56-96d6-070237e2a43f,Zink London Women White Printed A-Line Top,Zink London,Women,7.19,"White printed woven A-line  top, has a boat neck, and long sleeves", White,hat,L,true
e15db3d5-25ff-42d2-bde0-6c9547bfff6b,Puma Unisex Black Textile Running Shoes,Puma,Unisex,37.79,"A pair of black running sports shoes, has regular styling, slip-on detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black,hat,XS,true
7b4ca4a5-fd04-4a96-9f40-1a982ff6cb8b,Vishudh Women Navy Blue & Red Solid Palazzos,Vishudh,Women,6.89,"A pair of Navy Blue and Red solid woven  Palazzos, opaque, 2 pockets, and slip-on closure",Blue,hat,M,false
d9024c75-93f8-4b22-aeff-f7966d924c57,Anekaant Multicoloured Embroidered Clutch,Anekaant,Women,9.23,Multicoloured embroidered clutch1 main compartment with twist closureHas a shoulder strap, Red,hat,L,true
de697750-a1ce-4595-8836-47e5be76d1da,Levis Men Brown Solid Biker Jacket,Levis,Men,83.99,"Brown solid jacket, has a spread collar, 5 pockets, zip closure, long sleeves, straight hem, and polyester lining", Brown,hat,XS,true
98daa3f5-8a8b-43ad-b7df-b7f63dfb7c04,ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,ZHEIA,Women,10.07,"Blue light wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,hat,S,false
d7c07f9f-8362-4abc-92aa-193221a7db5b,Soumya Grey Single Long Door Curtain,Soumya,Unisex,23.93,Set content: Single long door curtainColour: GreyPattern: FloralLight blocking: RegularFitting: EyeletLining: No, Grey,hat,XS,true
060062e8-b564-4aaa-8d9e-18e735915e37,Campus Women Navy Blue Mesh Running Shoes,Campus,Women,8.48,"A pair of navy blue running sports shoes, has regular styling, slip-on detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer",Blue,longsleeve,M,true
0354015d-9ed3-4175-9f85-dd5725dce0e1,Free Authority Men Black Batman Printed T-shirt,Free Authority,Men,5.39,"Black printed T-shirt, has a round neck, and short sleeves", Black,longsleeve,XS,true
0c6472ac-e3f8-443b-a884-2e60562c35b1,Tokyo Talkies Women Red Regular Fit Checked Casual Shirt,Tokyo Talkies,Women,15.59,"Red checked casual shirt, has a spread collar, long sleeves, button placket, and high-low hem", Red,longsleeve,XS,false
0deb9798-5e87-413f-93aa-e19017648a4b,Femmora Women Cream-Coloured Printed Night suit,Femmora,Women,11.99,"Cream-Coloured night suit consists of t-shirt and pyjamasCream-Coloured  printed  t-shirt, has a round neck, short sleevesA pair of cream-coloured printed pyjamas, has slip-on closure", Red,longsleeve,L,false
11331826-e5c9-461d-acd2-b078022a9146,YASH GALLERY Women Blue Pure Cotton Embroidered Top,YASH GALLERY,Women,8.34,"Blue self-design woven A-line  top, has a tie-up neck, and three-quarter sleeves",Blue,longsleeve,L,true
2b12ad64-97e5-4500-ad2e-f74ea31eacbb,Belle Fille Black Solid Hooded Sweatshirt,Belle Fille,Women,7.67,"Black solid sweatshirt, has an attached hood, long raglan sleeves, a zip closure on the front, two zip pockets", Black,longsleeve,M,false
36bde3bf-3a55-4a16-baf9-d34f4f5ae19a,Vishudh Women Black Fit and Flare Dress,Vishudh,Women,15.59,"Black checked woven fit and flare dress, has a V-neck, three-quarter sleeves, and flared hem", Black,longsleeve,S,true
2b45bc2e-32e9-45db-b34b-aad93113745d,Voylla Gold-Toned Dome Shaped Jhumkas,Voylla,Women,4.63,Gold-Toned Dome Shaped Earrings and brass-plated Secured with a post and back, Gold,longsleeve,L,true
4014f464-8bd5-4425-b934-735630cce566,Vishudh Women Black Checked Straight Palazzos,Vishudh,Women,8.39,"A pair of Black checked woven straight fit Palazzos, opaque, 2 pockets, and slip-on closure", Black,longsleeve,XS,true
3723b671-6846-4d22-af73-fc655eb52093,Vishudh Women Black Printed Flared Palazzos,Vishudh,Women,8.39,"A pair of black printed woven flared fit Palazzos, opaque, 2 pockets, and slip-on closure", Red,longsleeve,M,false
44b0c5e7-5174-421b-959c-720483509d5e,ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,ZHEIA,Women,10.07,"Blue dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,longsleeve,XS,true
20e5a129-ac26-4ec2-9bf1-f63427503929,Alena Women Navy Blue & Yellow Printed A-Line Kurta,Alena,Women,9.11,"Navy Blue and Yellow printed A-line kurta, has a round neck, three-quarter sleeves, and flared hem",Blue,longsleeve,S,true
20e44d00-fc8c-46d9-9349-c931850ec57a,Flying Machine Men White Printed Round Neck T-shirt,Flying Machine,Men,8.39,"White printed T-shirt, has a round neck, and short sleeves", White,longsleeve,XL,true
461a97c1-1738-46f8-9318-efff65d642a0,Free Authority Men Maroon X-Men Printed Round Neck T-Shirt,Free Authority,Men,5.39,"Maroon printed T-shirt, has a round neck, and short sleeves", Maroon,longsleeve,XS,true
42c30a48-5e35-4117-847d-66cad1383955,Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552DPUW,Bodycare,Women,9.84,Pack of 2 solid medium-coverage assorted T-shirt brasLightly padded and non-wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day ComfortDisclaimer: The final product delivered might vary in colour and prints from the display here,,longsleeve,XS,false
55b4f2d7-56b3-4463-86ea-6cb821a2c68e,Louis Philippe Men White & Red Slim Fit Striped Formal Shirt,Louis Philippe,Men,27.01,"White and Red striped formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Red,longsleeve,XS,true
5720381c-a7d8-465a-9395-1f55a5d51b6f,Kazo Women Olive Green Solid Top,Kazo,Women,11.94,"Olive Green solid knitted regular top, has a round neck, and short sleeves", Green,longsleeve,S,true
5ab4696e-91fc-4bae-9fc5-39291b1b29a4,Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552DPURA,Bodycare,Women,9.84,Pack of 2 solid medium-coverage assorted T-shirt brasLightly padded and non-wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day ComfortDisclaimer: The final product delivered might vary in colour and prints from the display here,,longsleeve,S,false
4c816a30-b848-4476-9ae2-a2d8d01e34a8,Rajasthan Decor Red & White Floral AC Room 120 GSM Single Bed Dohar,Rajasthan Decor,Unisex,19.0,Set content: Single bed dohar Usage: AC Room GSM: 120 Colour: Red and White Pattern: Floral Dohar, Red,longsleeve,XS,false
527fd818-556f-420a-8fbd-8bea64dea5a2,VRINDA Copper-Toned Single Door Curtain,VRINDA,Unisex,8.99,Set content: Single Door curtainColour: Copper-TonedPattern: Geometric DoorLight blocking: RegularFitting: EyeletLining: No,,longsleeve,S,false
5e1c56ce-c32c-4056-9278-864773ae2024,IMYOUNG Men Yellow Printed Scoop Neck T-shirt,IMYOUNG,Men,8.39,"Yellow printed T-shirt, has a scoop neck, and sleeveless", Yellow,longsleeve,L,false
6361debd-1437-4d04-acc2-f9dae8157d5c,Campus Men HUNK Grey Blue Sports Sandals,Campus,Men,6.71,A pair of charcoal grey comfort sandalsSynthetic upper with velcro closureCushioned footbedPatterned tpr outsoleWarranty: 1 monthWarranty provided by brand/manufacturer,Blue,longsleeve,XS,false
6826bbf8-4550-4cb8-8b08-ad2a096460b0,Skult By Shahid Kapoor Men Black Solid Straight-Fit Knitted Track Pants,SKULT by Shahid Kapoor,Men,11.99,"Black solid straight-fit track pants with camouflage print detailing, has an elasticated waistband with a drawstring fastening, three pockets", Black,longsleeve,XL,true
